Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
CTTN	10	16	0.18518518518518517	0.20253164556962025	6.30370950079928e-4	0.48998473291496075	1	-1	0.11265980982138499	2-sample test for equality of proportions with continuity correction	less
CUEDC1	14	19	0.25925925925925924	0.24050632911392406	0.0017218066743383122	0.5165492244094754	1	-1	0.160347813954117	2-sample test for equality of proportions with continuity correction	less
CWC25	26	40	0.48148148148148145	0.5063291139240507	0.011000343400841	0.4582345139839231	1	-1	0.1358922362933171	2-sample test for equality of proportions with continuity correction	less
CYB561	19	24	0.35185185185185186	0.3037974683544304	0.15453233669020483	0.6528794080636112	1	-1	0.20027912000188577	2-sample test for equality of proportions with continuity correction	less
CYB5R1	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
CYC1	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
CYGB	8	13	0.14814814814814814	0.16455696202531644	1.62378887326143e-4	0.4949164968951457	1	-1	0.10420922168616659	2-sample test for equality of proportions with continuity correction	less
CYHR1	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
CYP11B1	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
CYP11B2	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
CYP24A1	12	12	0.2222222222222222	0.1518987341772152	0.6497807184967264	0.7899044553448746	1	-1	0.20024320109824642	2-sample test for equality of proportions with continuity correction	less
CYP2AB1P	4	5	0.07407407407407407	0.06329113924050633	2.538750938686224e-31	0.5000000000000002	1	-1	0.0955034457021649	2-sample test for equality of proportions with continuity correction	less
CYP2J2	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
CYP7A1	5	14	0.09259259259259259	0.17721518987341772	1.2483688857634005	0.13193212002950241	1	-1	0.026899062453019568	2-sample test for equality of proportions with continuity correction	less
CYP7B1	5	14	0.09259259259259259	0.17721518987341772	1.2483688857634005	0.13193212002950241	1	-1	0.026899062453019568	2-sample test for equality of proportions with continuity correction	less
CYTH1	9	14	0.16666666666666666	0.17721518987341772	2.190309139565997e-30	0.4999999999999994	1	-1	0.10932663182530045	2-sample test for equality of proportions with continuity correction	less
DAB1	0	5	0	0.06329113924050633	2.017342523001641	0.07775554855677179	1	-1	-0.0026431505174635064	2-sample test for equality of proportions with continuity correction	less
DAP3	7	9	0.12962962962962962	0.11392405063291139	4.163561213490757e-6	0.5008140334319489	1	-1	0.12674020117752585	2-sample test for equality of proportions with continuity correction	less
DARC	7	8	0.12962962962962962	0.10126582278481013	0.05231792705957768	0.5904610487092641	1	-1	0.13759918991655223	2-sample test for equality of proportions with continuity correction	less
DARS2	5	7	0.09259259259259259	0.08860759493670886	1.0813280912271527e-31	0.5000000000000001	1	-1	0.09148811971716386	2-sample test for equality of proportions with continuity correction	less
DCAF13	9	26	0.16666666666666666	0.3291139240506329	3.5676218940459457	0.02945831479686899	1	-1	-0.02635803450611468	2-sample test for equality of proportions with continuity correction	less
DCAF4L2	8	14	0.14814814814814814	0.17721518987341772	0.042210531398295045	0.4186094915274259	1	-1	0.09290074266977602	2-sample test for equality of proportions with continuity correction	less
DCAF6	5	10	0.09259259259259259	0.12658227848101267	0.10854175440548172	0.37090523720755764	1	-1	0.07101875810757252	2-sample test for equality of proportions with continuity correction	less
DCAF7	19	22	0.35185185185185186	0.27848101265822783	0.5022187849722011	0.7607365868244804	1	-1	0.2242637646298347	2-sample test for equality of proportions with continuity correction	less
DCAF8	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
DCAKD	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
DCST1	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
DCST2	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
DCSTAMP	11	26	0.2037037037037037	0.3291139240506329	1.926535531443891	0.08256898702669012	1	-1	0.015433210555438781	2-sample test for equality of proportions with continuity correction	less
DCUN1D1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
DCXR	6	12	0.1111111111111111	0.1518987341772152	0.1740513406759662	0.3382680345242111	1	-1	0.07154963839670148	2-sample test for equality of proportions with continuity correction	less
DDC8	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
DDHD2	7	10	0.12962962962962962	0.12658227848101267	2.2499367153248017e-31	0.5000000000000002	1	-1	0.10325043021397086	2-sample test for equality of proportions with continuity correction	less
DDO	0	8	0	0.10126582278481013	4.164909341303329	0.020634810783116637	1	-1	-0.02984832891698476	2-sample test for equality of proportions with continuity correction	less
DDR2	7	9	0.12962962962962962	0.11392405063291139	4.163561213490757e-6	0.5008140334319489	1	-1	0.12674020117752585	2-sample test for equality of proportions with continuity correction	less
DDX42	18	22	0.3333333333333333	0.27848101265822783	0.2351351049055043	0.6861289536538099	1	-1	0.2046615125997099	2-sample test for equality of proportions with continuity correction	less
DDX5	17	21	0.3148148148148148	0.26582278481012656	0.17536919831223613	0.6623082704496062	1	-1	0.19683478358136072	2-sample test for equality of proportions with continuity correction	less
DDX52	11	24	0.2037037037037037	0.3037974683544304	1.1812646507266766	0.13854934406711736	1	-1	0.039472652686284776	2-sample test for equality of proportions with continuity correction	less
DDX59	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
DECR1	10	15	0.18518518518518517	0.189873417721519	5.680387806473166e-32	0.4999999999999999	1	-1	0.11326100804594137	2-sample test for equality of proportions with continuity correction	less
DEDD	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
DEGS1	6	13	0.1111111111111111	0.16455696202531644	0.37541998749804656	0.27003231592153965	1	-1	0.060410886968651434	2-sample test for equality of proportions with continuity correction	less
DENND1B	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
DENND3	13	20	0.24074074074074073	0.25316455696202533	5.550585800631025e-31	0.4999999999999997	1	-1	0.12503290198820105	2-sample test for equality of proportions with continuity correction	less
DENND4B	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
DEPTOR	18	21	0.3333333333333333	0.26582278481012656	0.4172398593632546	0.7408412381315054	1	-1	0.2165817999043598	2-sample test for equality of proportions with continuity correction	less
DERL1	17	22	0.3148148148148148	0.27848101265822783	0.06660776642933924	0.6018292707482895	1	-1	0.18492131272369894	2-sample test for equality of proportions with continuity correction	less
DESI2	9	13	0.16666666666666666	0.16455696202531644	6.2479483925608235e-31	0.5000000000000003	1	-1	0.1122331272826437	2-sample test for equality of proportions with continuity correction	less
DGAT1	12	18	0.2222222222222222	0.22784810126582278	6.151765726732103e-31	0.49999999999999967	1	-1	0.12118158057730094	2-sample test for equality of proportions with continuity correction	less
DGAT2	3	6	0.05555555555555555	0.0759493670886076	0.011740168154634408	0.45685821524905174	1	-1	0.06613369705620288	2-sample test for equality of proportions with continuity correction	less
DGKE	12	25	0.2222222222222222	0.31645569620253167	0.987968008224469	0.16011975932715844	1	-1	0.048113809550302394	2-sample test for equality of proportions with continuity correction	less
DHCR7	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
DHRS11	11	13	0.2037037037037037	0.16455696202531644	0.12037191608923997	0.6356842669291031	1	-1	0.16802826550757388	2-sample test for equality of proportions with continuity correction	less
DHRS13	14	26	0.25925925925925924	0.3291139240506329	0.44914838318991396	0.25136982562968846	1	-1	0.07682017539006161	2-sample test for equality of proportions with continuity correction	less
DHRS7B	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
DHTKD1	2	6	0.037037037037037035	0.0759493670886076	0.30865758321612763	0.28925255823245855	1	-1	0.04140968093924198	2-sample test for equality of proportions with continuity correction	less
DHX40	22	27	0.4074074074074074	0.34177215189873417	0.34526390842319077	0.7215967804202906	1	-1	0.22193802620406206	2-sample test for equality of proportions with continuity correction	less
DHX58	4	7	0.07407407407407407	0.08860759493670886	1.8027815450601e-30	0.49999999999999944	1	-1	0.0787533361819812	2-sample test for equality of proportions with continuity correction	less
DHX8	2	6	0.037037037037037035	0.0759493670886076	0.30865758321612763	0.28925255823245855	1	-1	0.04140968093924198	2-sample test for equality of proportions with continuity correction	less
DHX9	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
DIDO1	9	6	0.16666666666666666	0.0759493670886076	1.8093125316190828	0.9107046399078048	1	-1	0.20306423900126574	2-sample test for equality of proportions with continuity correction	less
DIEXF	7	12	0.12962962962962962	0.1518987341772152	0.011691279887482411	0.45694778396510444	1	-1	0.09364278832963516	2-sample test for equality of proportions with continuity correction	less
DISC1	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
DISP1	6	11	0.1111111111111111	0.13924050632911392	0.04525133990256473	0.41577126987002844	1	-1	0.08260648607036589	2-sample test for equality of proportions with continuity correction	less
DKFZP434E1119	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
DKK4	6	12	0.1111111111111111	0.1518987341772152	0.1740513406759662	0.3382680345242111	1	-1	0.07154963839670148	2-sample test for equality of proportions with continuity correction	less
DLG1	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
