Gene	Long_Over3Years	Short_Under3Years	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
ATP9A	10	8	0.18518518518518517	0.10126582278481013	1.279786611812081	0.8710306425093919	1	-1	0.20283712322616576	2-sample test for equality of proportions with continuity correction	less
ATPAF1	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
ATPAF2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
ATR	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATXN1	1	5	0.018518518518518517	0.06329113924050633	0.6341828909044599	0.21291257023193438	1	-1	0.025046868482344137	2-sample test for equality of proportions with continuity correction	less
ATXN2L	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
ATXN3L	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
ATXN7L1	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
ATXN7L3	2	5	0.037037037037037035	0.06329113924050633	0.0731787518883159	0.3933817644404423	1	-1	0.05111853252927642	2-sample test for equality of proportions with continuity correction	less
ATXN7L3B	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
AUH	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
AURKA	11	8	0.2037037037037037	0.10126582278481013	1.9758263009845292	0.9200846056841111	1	-1	0.22406383104138272	2-sample test for equality of proportions with continuity correction	less
AURKC	3	4	0.05555555555555555	0.05063291139240506	1.6588798582280194e-30	0.5000000000000006	1	-1	0.07522944686385527	2-sample test for equality of proportions with continuity correction	less
AUTS2	4	1	0.07407407407407407	0.012658227848101266	1.8618485004981251	0.9137941958354241	1	-1	0.13916867808534217	2-sample test for equality of proportions with continuity correction	less
AVEN	0	3	0	0.0379746835443038	0.7290762078209336	0.19659139472775455	1	-1	0.012985235738759683	2-sample test for equality of proportions with continuity correction	less
AVIL	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
AVL9	2	2	0.037037037037037035	0.02531645569620253	6.418495392865267e-32	0.5000000000000001	1	-1	0.07474416947064619	2-sample test for equality of proportions with continuity correction	less
AVPR1B	7	14	0.12962962962962962	0.17721518987341772	0.24697828762306603	0.3096054203972005	1	-1	0.07118460334496521	2-sample test for equality of proportions with continuity correction	less
AVPR2	3	4	0.05555555555555555	0.05063291139240506	1.6588798582280194e-30	0.5000000000000006	1	-1	0.07522944686385527	2-sample test for equality of proportions with continuity correction	less
AXDND1	5	9	0.09259259259259259	0.11392405063291139	0.011232798323267425	0.4577971676976689	1	-1	0.08181660932248505	2-sample test for equality of proportions with continuity correction	less
AXIN1	4	2	0.07407407407407407	0.02531645569620253	0.8191976508386519	0.8172925708357771	1	-1	0.12977892425043586	2-sample test for equality of proportions with continuity correction	less
AXIN2	15	16	0.2777777777777778	0.20253164556962025	0.6386229147225031	0.787895049999222	1	-1	0.21566576110144767	2-sample test for equality of proportions with continuity correction	less
AXL	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
AZGP1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
AZGP1P1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
AZI1	8	12	0.14814814814814814	0.1518987341772152	5.83147411837113e-31	0.4999999999999997	1	-1	0.10360939080149648	2-sample test for equality of proportions with continuity correction	less
AZIN1	10	26	0.18518518518518517	0.3291139240506329	2.6762384244155433	0.050928032160344305	1	-1	-0.005369539419799174	2-sample test for equality of proportions with continuity correction	less
B2M	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
B3GALNT1	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
B3GALNT2	7	13	0.12962962962962962	0.16455696202531644	0.09389235838840954	0.37964297416107595	1	-1	0.08245069016897877	2-sample test for equality of proportions with continuity correction	less
B3GALT2	6	10	0.1111111111111111	0.12658227848101267	4.56055321167798e-31	0.4999999999999997	1	-1	0.09346001415886282	2-sample test for equality of proportions with continuity correction	less
B3GALT4	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
B3GALT5	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
B3GALTL	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
B3GAT3	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
B3GNT1	4	8	0.07407407407407407	0.10126582278481013	0.05261075949367089	0.4092905378571309	1	-1	0.06934899882782923	2-sample test for equality of proportions with continuity correction	less
B3GNT3	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
B3GNT5	4	6	0.07407407407407407	0.0759493670886076	5.866266452143965e-31	0.49999999999999967	1	-1	0.07641933026741074	2-sample test for equality of proportions with continuity correction	less
B3GNT6	6	8	0.1111111111111111	0.10126582278481013	4.662483860791342e-31	0.5000000000000002	1	-1	0.10949759887573429	2-sample test for equality of proportions with continuity correction	less
B3GNT8	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
B3GNTL1	6	12	0.1111111111111111	0.1518987341772152	0.1740513406759662	0.3382680345242111	1	-1	0.07154963839670148	2-sample test for equality of proportions with continuity correction	less
B4GALNT1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
B4GALNT2	22	27	0.4074074074074074	0.34177215189873417	0.34526390842319077	0.7215967804202906	1	-1	0.22193802620406206	2-sample test for equality of proportions with continuity correction	less
B4GALNT3	1	2	0.018518518518518517	0.02531645569620253	1.6537178433634486e-30	0.4999999999999995	1	-1	0.04190128250144973	2-sample test for equality of proportions with continuity correction	less
B4GALT1	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
B4GALT2	1	4	0.018518518518518517	0.05063291139240506	0.24211909941983112	0.31133988076927654	1	-1	0.03403968102631665	2-sample test for equality of proportions with continuity correction	less
B4GALT3	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
B4GALT4	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
B4GALT5	7	5	0.12962962962962962	0.06329113924050633	1.006421659698894	0.842119186293477	1	-1	0.1695809604374669	2-sample test for equality of proportions with continuity correction	less
B4GALT6	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
B4GALT7	0	1	0	0.012658227848101266	1.721169655159561e-30	0.4999999999999995	1	-1	0.02068873425660176	2-sample test for equality of proportions with continuity correction	less
B9D1	4	4	0.07407407407407407	0.05063291139240506	0.03498810360993902	0.5741897051424563	1	-1	0.1103221813064312	2-sample test for equality of proportions with continuity correction	less
B9D2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
BAALC	10	26	0.18518518518518517	0.3291139240506329	2.6762384244155433	0.050928032160344305	1	-1	-0.005369539419799174	2-sample test for equality of proportions with continuity correction	less
BABAM1	2	1	0.037037037037037035	0.012658227848101266	0.11241615276425396	0.631295014448456	1	-1	0.08703043499848091	2-sample test for equality of proportions with continuity correction	less
BACE2	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
BACH1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
BAD	1	3	0.018518518518518517	0.0379746835443038	0.01644935891145784	0.44897356643693703	1	-1	0.04262727526989692	2-sample test for equality of proportions with continuity correction	less
BAG1	2	3	0.037037037037037035	0.0379746835443038	1.925412687321595e-30	0.49999999999999944	1	-1	0.055118710943812405	2-sample test for equality of proportions with continuity correction	less
BAG2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
BAG4	8	9	0.14814814814814814	0.11392405063291139	0.09992131400792519	0.6240379596292884	1	-1	0.14870677643034821	2-sample test for equality of proportions with continuity correction	less
BAG5	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
BAG6	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
BAGE2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
BAHD1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
BAI1	12	19	0.2222222222222222	0.24050632911392406	0.0013039610079017946	0.4855971647593355	1	-1	0.11943309083663489	2-sample test for equality of proportions with continuity correction	less
BAI2	0	2	0	0.02531645569620253	0.2049395092744693	0.3253815071580146	1	-1	0.01934204791284307	2-sample test for equality of proportions with continuity correction	less
BAIAP2	8	11	0.14814814814814814	0.13924050632911392	1.9423520260783735e-30	0.5000000000000006	1	-1	0.1199309375680175	2-sample test for equality of proportions with continuity correction	less
BAIAP2L1	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
BAIAP2L2	1	1	0.018518518518518517	0.012658227848101266	6.277223582924639e-31	0.5000000000000003	1	-1	0.04830840332352841	2-sample test for equality of proportions with continuity correction	less
